"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"coup";-0,497061899656408;-0,488553857460326;0,498187954040441;-0,930326060792263;-0,393029097297831;-0,386301749765442;0,393919473603821;-0,735613033544878;0,259551927357842;0,162822079240016;0,147946533332751;0,429679460069393;0,0003672818969675;0,000354816220662055;0,000368947878030326;0,00128661599433514;0,00148654675189535;0,585353482508472;0,000509348445792769
"voix";-0,740916328939654;1,01371436681792;0,839265328173298;0,789053125118769;-0,434815372133391;0,59491007611576;0,492532627146415;0,463065011298296;0,287388229910962;0,349338896049975;0,209239777617667;0,154033096421396;0,00124447663876372;0,00232959067441194;0,00159678696876408;0,00141143507097672;0,0022669837966404;0,829190920155952;0,00155868189780785
"recevoir";0,181193397613828;0,564273637854065;0,146708690023163;-0,146962533410017;0,288534317932022;0,898555418516076;0,233620498141722;-0,234024721085009;0,125304589490775;0,789126918587367;0,0466132045062823;0,0389552874155784;6,34463528177432e-05;0,000615320588509259;4,15942792430597e-05;4,17383411538243e-05;0,00193251077746395;0,307099238789243;0,000182254980235488
"demander";0,984145010095065;-0,196465377721493;-0,546498152954147;-0,213970821956961;0,846520749273831;-0,16899137530464;-0,470075061266451;-0,184048832913604;0,817533351571006;0,0211565300762948;0,143047320517116;0,0182627978355827;0,00190771124748907;7,60267640141291e-05;0,000588263425474268;9,01786149246945e-05;0,00196967444626133;0,653019598681299;0,000839937327258803
"porter";-0,542355683875272;0,499361263015722;-0,138327001488273;-0,10674094057465;-0,715835719081103;0,659088932631734;-0,182572823559571;-0,140883520212577;0,622780431834293;0,342832007197912;0,0229877006600722;0,0113998603077245;0,000579379123498073;0,00049116131124702;3,76884586390307e-05;2,24417386993582e-05;0,00196967444626133;0,412322065785911;0,000334863340066148
"nation";-0,889199385581441;-0,404789913690982;-1,37690826091901;0,342549139417121;-0,5161616559881;-0,234972083388693;-0,799266463319614;0,198842614970122;0,38981946951261;0,0524577523627676;0,530383824255187;0,0273389538694401;0,0016749110375037;0,000347098551764505;0,00401609010191244;0,000248564554637222;0,00211832912145087;0,854451174708252;0,0015465641507261
"vertu";-0,885131747951773;1,02134596193483;-0,994591059554426;-1,54692161276382;-0,387828534638382;0,447512032748367;-0,435789128662512;-0,677797789613716;0,248479915723571;0,21483562625323;0,178024427378196;0,358660030645005;0,00183431943316583;0,00244233302956431;0,00231605160814526;0,00560267905419418;0,00234131113423517;1,06532503523197;0,00265719481691674
"penser";-0,1157576003575;-1,08590026510823;-1,21937348953045;1,09711075861187;-0,0587435331742185;-0,551062030054815;-0,618795714603408;0,556751021490336;0,00611409510852632;0,349380074581141;0,384965400399462;0,259540429910871;2,34053677681266e-05;0,00205966371082279;0,00259710756011501;0,00210240987004272;0,00174669243347703;0,88818468544295;0,00137791681531156
"humain";-0,956124446692889;0,604877645289618;-0,522428113542566;0,282075622231904;-0,748309653875164;0,473406765143499;-0,408877737800656;0,220766148140104;0,68007201588012;0,176744628346475;0,115211061957926;0,0279722938154835;0,00159678073455841;0,000639074527695939;0,00047672674630308;0,000138978477140747;0,00174669243347703;0,695595607130871;0,000845142808347293
"heureux";-0,237090659030594;0,57516424436458;-0,0323474402794976;0,209305412567641;-0,360771642873393;0,875205080663541;-0,0492218429022015;0,318491913022086;0,192292263526146;0,734855212562519;0,00203108362355666;0,0708214402877811;0,000123253562337377;0,000725361252108416;2,29430119910452e-06;9,60575512143792e-05;0,00219265645904564;0,324379498721968;0,000230715827719481
"art";-0,893286454658081;-0,343381008113469;-1,32420392229401;0,417333601730875;-0,52973658206084;-0,20363174727894;-0,785279185741251;0,247487101821861;0,408825257520399;0,0392277916307453;0,509777898533344;0,0421690523155158;0,00183861910155669;0,000271683218278853;0,00404035951110332;0,000401307223810287;0,00230414746543779;0,838188599305227;0,00161880213826096
"peine";-0,0223106963054869;-0,916781781915108;0,491939639601363;0,207113920493628;-0,0210264351225758;-0,864009459635587;0,463622326021152;0,195191909414794;0,000707185965789895;0,775397557475232;0,19509496557023;0,0288002909887514;1,12843010806361e-06;0,00190537457167897;0,000548620527340503;9,72449360709335e-05;0,0022669837966404;0,503345474390164;0,000574355457928223
"lieu";-0,478440261554778;-0,448143687658357;0,888972321190181;0,487728391872788;-0,396246597511469;-0,371154824750332;0,736251285393029;0,403939073106635;0,248766561551777;0,141728185679588;0,487335539990722;0,122169712777912;0,000442361541607828;0,000388111482420753;0,00152720874713087;0,00045970370077369;0,00193251077746395;0,57550828188801;0,000640066474324655
"raison";0,156322412414293;-0,480190141600056;-1,53565921105876;0,994127313137572;0,0823713277364069;-0,253027693973288;-0,809188434415355;0,523837787924782;0,0123457666690408;0,075646204456426;0,676052318697413;0,23595571017712;5,35812806882128e-05;0,000505588366036236;0,00517083036784847;0,00216697851080874;0,00219265645904564;0,844077019616117;0,00156219320973679
"pays";1,20913222332801;-0,111212342280674;-0,514590080245807;0,374973971708843;0,881902531459877;-0,0811147402200219;-0,375325614252369;0,273494071617248;0,866762772136779;0,00476149935797949;0,0890821152062736;0,0393936132989678;0,00287966548517086;2,43612980899493e-05;0,000521575605263545;0,00027694701989492;0,00196967444626133;0,77919028775014;0,00119586322802809
"tomber";-0,2705658285685;1,22551953877663;0,0441388263391568;0,398619264175998;-0,205354580690851;0,93014721166167;0,033500572570527;0,302544827198802;0,0650907508165702;0,867159455402021;0,000982946752551956;0,0667668470288599;0,000138750529472161;0,00284661829701529;3,69258345178052e-06;0,000301165571814439;0,00189534710866657;0,636257867792195;0,000767282138795191
"présenter";0,0442641333423676;-0,920558227677395;0,122563935793356;0,0337377030350385;0,0475780522684522;-0,989477578467961;0,131739919051391;0,036263540641429;0,00349063289324854;0,980365160384938;0,0151859051939025;0,000958301527914376;2,91261112018864e-06;0,00125974052407395;2,233078394107e-05;1,69203598347026e-06;0,00148654675189535;0,449489692754394;0,000300343368355046
"connaître";-0,0877305157987292;-0,542629343695377;-1,35715813537093;0,288101993826976;-0,0587879361036561;-0,363614175691359;-0,909427295831527;0,193056218241014;0,00599769492718648;0,148996014700059;0,814439738764953;0,0305665516078021;1,34436687939877e-05;0,000514307656386426;0,00321719472301787;0,000144980290835911;0,00174669243347703;0,679639101798999;0,000806813494448678
"entrer";0,787989810947801;-0,971551187867543;1,16292350776531;-0,552708513860624;0,43894437433323;-0,541195993103362;0,647798644629003;-0,307882525172997;0,289392790618962;0,285668907238794;0,357654623918902;0,0672836782233463;0,00106149417791167;0,00161364422066874;0,00231195146075539;0,000522238303089227;0,00170952876467965;0,878813274563959;0,0013202908982939
"étranger";0,558683569885316;-0,550462265872474;0,2057987061183;-0,408103615033061;0,615449406863819;-0,606392765589422;0,226709175714348;-0,44956956200204;0,510322042377921;0,321701236758587;0,0392927883723669;0,128683932491129;0,000661188415408379;0,000641872166289548;8,97178208740184e-05;0,000352804666061172;0,00211832912145087;0,469206042341777;0,000466359286446108
"plaisir";0,099625727561573;-0,161470764702259;0,686833344102669;-0,443574105208203;0,11869493921684;-0,192377642509924;0,818299088254892;-0,528477961913122;0,0256123186463748;0,0436896719403704;0,690754411430663;0,239943597982594;1,95495814027485e-05;5,13549433713844e-05;0,000929174307130835;0,00038754917871996;0,00196967444626133;0,373479628559902;0,000274744044384935
"nouveau";-0,434195961387601;-0,825824531743179;-1,1154148826396;1,07321902632487;-0,24024092563319;-0,456929284377821;-0,617159825747807;0,5938128292752;0,100191146900677;0,235352298338066;0,375185201086391;0,289271353674868;0,000357322460872248;0,00129260049125431;0,00235809678835698;0,00218305905313477;0,00189534710866657;0,822983192575431;0,00128372112748417
"apercevoir";0,131462506823564;-0,99128481579068;1,34562249139176;-0,481635384997839;0,0753666900890619;-0,56829781590851;0,771437543190196;-0,276118763243846;0,00964177573952063;0,35598787821406;0,573211273337882;0,0611590727085409;3,40406833327556e-05;0,0019354919005095;0,00356648930188;0,000456910589280024;0,00196967444626133;0,803236170307305;0,00127081099674324
"mot";-0,140722159991317;-0,0353017889758875;0,400410567048358;0,501166284336918;-0,213966971374847;-0,0536761009904246;0,60882121439231;0,762019514349216;0,0859928481178479;0,0035141142120481;0,395060354802722;0,515432682867382;3,38533302505054e-05;2,13044262023607e-06;0,000274086391459173;0,00042937831312544;0,00170952876467965;0,287906311989278;0,000141702915349722
"cher";1,56424208733947;0,571361326043049;-0,0423644783682325;0,0160406938260409;0,938954122045144;0,342966140987661;-0,0254297604661699;0,00962860909467182;0,919876889670436;0,0796945369248341;0,000382860482410863;4,57129223215355e-05;0,00463763634227779;0,000618743199412117;3,40167237988831e-06;4,87680124106591e-07;0,00189534710866657;0,978495816199939;0,00181470778870076
"reprendre";0,206801533124713;-0,329860867839988;0,532215129211688;0,276902236862189;0,289154344183377;-0,461218548387219;0,744154621711008;0,387170653394099;0,13778682221562;0,227639103091175;0,517832911453162;0,116741163240046;5,72174620075198e-05;0,000145573618134287;0,000378961869162528;0,00010258267266442;0,00133789207670581;0,334248735034408;0,000149472268745193
"paria";-0,364629859482471;-0,157140167093555;-0,453801292736469;2,25465886057711;-0,156232270953068;-0,0673295522144451;-0,194439387455226;0,9660494467249;0,0498299344843718;0,00600959732045342;0,0437957889747362;0,900364679220439;3,95287451839471e-05;7,34146933675947e-06;6,12265834069541e-05;0,00151136809204069;0,000297309350379069;0,980001933002709;0,000285537026516737
"nom";-0,636854906387409;-1,03525149854962;-1,01176054065057;0,660034570127736;-0,371634071941989;-0,604116771389054;-0,590408719130556;0,385160469769288;0,214791831595312;0,368564578585618;0,30761483769888;0,109028752120193;0,000708430804003146;0,00187201004410263;0,00178801811379606;0,00076093893217237;0,00174669243347703;0,824425618288074;0,00118718772128046
"auteur";-0,74576405715348;-1,3922848281277;-0,243980858399247;1,3887881159271;-0,352227194511874;-0,657581408313891;-0,11523308537633;0,655929897870852;0,201496460422378;0,456043008036178;0,0122374541024887;0,330223077438957;0,000847432926513408;0,00295364719592753;9,07013910314616e-05;0,00293882970375184;0,00152371042069273;0,996753106399941;0,00151383183290602
"tenir";-0,262330124770545;-0,943452632895825;0,104554207501259;0,00504751177964808;-0,266372771930524;-0,957991741243702;0,106165443612204;0,00512529662871489;0,105381424233204;0,885101402968377;0,00949873566804462;1,84371303786639e-05;0,00012275979371868;0,00158781543722562;1,95003698044592e-05;4,54479711592439e-08;0,00178385610227442;0,48482610307782;0,000419306704728334
"regarder";0,356055154529052;1,23615945434655;0,318928763137847;0,217209593574861;0,265111017805538;0,920417769390873;0,237467504479104;0,161729596376508;0,105728189913525;0,82754253863935;0,0481347433641909;0,0185945280829378;0,0002308602787375;0,00278268245993562;0,000185226038422595;8,5915726531398e-05;0,0018210197710718;0,656964252876646;0,000785955829059415
"vivre";0,908147779433912;-0,968220355514521;-0,145417510552294;0,648023216432755;0,611819502475479;-0,652290419701053;-0,0979678318574822;0,436573485999808;0,501685150843193;0,370298292185264;0,00729905520163109;0,120717501769912;0,00104210276631059;0,00118452959463025;2,67196588656795e-05;0,000530613907656422;0,00126356473911105;0,769238057162302;0,000747685610671634
"sembler";-0,857979863828658;0,22366236736456;0,980028233601486;0,224182601740818;-0,64005761824847;0,166853335588029;0,731106362119113;0,167241433246071;0,550435273286677;0,0242897472770532;0,407515640799876;0,0177593386363911;0,00112164810896957;7,62233922097476e-05;0,00146345580812019;7,6578392888902e-05;0,00152371042069273;0,693815227529907;0,000733483067045021
"place";-0,321076847291283;-1,29348313555991;1,8379039356181;-1,66575048216074;-0,114026326931433;-0,459363956448234;0,652708025506538;-0,591569933078167;0,0233366618896898;0,245938993350116;0,433891768191916;0,296832576568281;0,000180067120102793;0,00292238870346962;0,00590013643519935;0,00484659058400776;0,00174669243347703;1,26098373041895;0,00277738064939501
"citoyen";-0,864676599859652;0,403019826486521;-0,963155777056262;-2,11488394846101;-0,344208852103942;0,160433382691947;-0,383411259737602;-0,841889067370358;0,214032655964194;0,0301932975748621;0,150688717745799;0,605085328715146;0,00130594188532064;0,000283706484519013;0,00162035251193742;0,00781249083642511;0,00174669243347703;1,12133027025844;0,00219625888304222
"air";-0,359996508913067;-0,0972212391401481;1,91843587716931;-0,435653786125876;-0,179790718386737;-0,0485545720435777;0,95811197052039;-0,217575740975832;0,0560104831128476;0,00265265115097905;0,902573039509062;0,0387638262271115;0,00023118326700686;1,68609531855731e-05;0,00656529724657716;0,000338565579959823;0,00178385610227442;0,91260635814604;0,00148568520575932
"long";-0,284019054992041;-0,780791166070863;-0,437448146700224;0,601043481802771;-0,254757290206665;-0,700348227308514;-0,392378970708144;0,539119492263447;0,106724335452362;0,523749209578978;0,143660279156422;0,22586617581224;9,29341285697834e-05;0,000702344291491126;0,000220461844529332;0,00041619039978986;0,00115207373271889;0,521597629239277;0,000313437888050731
"jeune";0,132904301456425;0,569725316653632;-0,301544825855548;-0,569556136653403;0,152695597838606;0,654565329164596;-0,346449038553111;-0,654370955912608;0,0407619751553124;0,48639967709789;0,119068243935706;0,353770103811093;2,7570582745505e-05;0,000506639338870053;0,000141929160250134;0,000506338490321878;0,00156087408949011;0,39494015064098;0,000243461585725786
"doux";-0,863855073141371;1,39227630190387;1,38036890687783;0,983641747784627;-0,366433658081653;0,59058158507051;0,585530656444541;0,417245270751063;0,210600117804245;0,355232580838183;0,305128104410166;0,129039196947406;0,00119252862560798;0,00309768960666919;0,00304493041921468;0,00154618317167185;0,0015980377582875;1,12935750821514;0,00203821467216299
"former";-0,564172828903315;-0,630167972529947;-0,374806027137837;0,00786865752857015;-0,609802861246804;-0,681135660967315;-0,405120161858007;0,00850507083870146;0,485272725235847;0,393150922606035;0,12153174200133;4,46101567921725e-05;0,000555956447934448;0,000693631955526895;0,000245374580979854;1,08147809245965e-07;0,00174669243347703;0,485891257918064;0,00041237716599139
"ami";0,444652466050022;0,412595976744566;-0,220630680654034;0,654370859526351;0,483766671986657;0,448890308239847;-0,240038633016702;0,711933109851454;0,367338647781961;0,205381010099291;0,0513182765877386;0,375962065531011;0,000308609493596826;0,000265716087449224;7,59800685419285e-05;0,000668368192191345;0,00156087408949011;0,440156636237743;0,000302400412732764
"force";-0,937516200688211;1,36097213668568;-0,318621511376561;-0,651942169202109;-0,519423070032175;0,75403531687942;-0,176529603964193;-0,361203148022201;0,375586181000986;0,513967438095839;0,0246159879185497;0,0858303929846266;0,0015678964647888;0,00330413882592797;0,000181096478391944;0,000758189847451675;0,00178385610227442;0,917791094139363;0,00150261422770601
"corps";-0,856973758128615;0,514819609379747;-1,14522867569035;-1,16537181750107;-0,447392530393762;0,268767212008569;-0,597879165186418;-0,60839511284444;0,320346966526887;0,075072490909795;0,324627298790325;0,279953243772996;0,000982553322296676;0,00035459388610335;0,0017547106401979;0,00181697982120288;0,00133789207670581;0,908399895813539;0,00110401565875226
"baron";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063602;0,985949126357213;0,151971381200646;-0,0693363450399382;0,00122097826346685;0,982091915165184;0,0151513677493918;0,00275600533145277;7,11753973067984e-07;0,00450019693300834;0,000106916843227165;2,22558607729606e-05;6,90141861996362e-09;0,000445964025568604;1,92313440969268;0,00164937384766345
"prince";-0,404795603533726;-0,318076471501566;-0,732362853662943;-0,370743509705114;-0,417773035704478;-0,328273755755618;-0,755841837067953;-0,382629258235838;0,273619587972629;0,10970433671384;0,508210072259007;0,108466003054527;0,000267943256584298;0,000165437648127211;0,000877049032804908;0,000224759662535026;0,00163520142708488;0,464282222828839;0,000352480720497066
"manger";1,55357308496601;-0,483600105976752;-0,152760511292149;0,17923610299553;0,944963672337005;-0,294150649563006;-0,0929168605813389;0,109020687691519;0,930494672408313;0,0585475038330723;0,00510490613758626;0,00585291762102917;0,00278063286904472;0,000269434403802679;2,68845320394456e-05;3,7011037577217e-05;0,00115207373271889;0,966261339334939;0,00107564628559142
"laisser";0,338966003099121;-0,524195388376728;0,348036579502798;-0,768636328559528;0,322955141623177;-0,499435324910498;0,331597274640266;-0,732330239838453;0,17917512087421;0,278251111898932;0,107184070439159;0,435389696787703;0,000183611264458552;0,000439110101954936;0,000193569451794869;0,00094412359298362;0,0015980377582875;0,480437777970813;0,000368859808070682
"ciel";-0,382645379922413;0,946623915554131;1,50698701403882;0,466969628037893;-0,203615883659598;0,503724009676911;0,8019082644857;0,248487080843387;0,0690647328368079;0,274475400943353;0,607851438914748;0,0486084273050907;0,000212215028402808;0,00129878759708868;0,00329156327333076;0,000316053393298798;0,00144938308309796;0,873550800924492;0,00110601118886714
"ancien";-0,158837782121606;-1,29113494177169;-0,375029928348147;-0,226705786703244;-0,115712047454231;-0,940581426261178;-0,273206288114463;-0,165153343233356;0,0208193436605577;0,893280327784531;0,065857660710907;0,0200426678440075;3,84423622046134e-05;0,00254007012607461;0,000214305980876671;7,83118798392374e-05;0,00152371042069273;0,660450324043759;0,000664634303988024
"particulier";-0,755675284746969;-0,76065406538982;-1,32448648982316;-0,0893497393723622;-0,442841095294214;-0,445758762072013;-0,776176037108414;-0,052360765591478;0,293451287437383;0,193074562488283;0,511535394431067;0,00193875564327055;0,000912551688978325;0,000924616029037633;0,00280338084785695;1,27577361682061e-05;0,0015980377582875;0,836926017656855;0,00111933781174117
"ouvrage";-0,758602208699616;-1,43876737234881;-0,694074392941513;0,585452921747326;-0,407237638645008;-0,772368206360994;-0,372597408212123;0,314286542612227;0,244362250039227;0,570784493566749;0,116073477160226;0,0687797792338005;0,000983795016650107;0,00353881267206156;0,000823547127066596;0,000585949743005579;0,00170952876467965;0,920697376117296;0,00144913959736534
"malheureux";-0,140241386177707;0,993555013157783;0,295119300497123;-0,296219568563128;-0,129011911490856;0,913998605635458;0,271488368110771;-0,272500534991152;0,0261687070334899;0,852901360183334;0,0657567197364234;0,0551732130467542;1,82730474180956e-05;0,000917154344591722;8,09196164021026e-05;8,15241125313345e-05;0,000929091719934592;0,520121640300676;0,000251343950413507
"maison";0,167750792301462;-0,129541911253219;1,40093879105293;-0,407720508075821;0,113777422750848;-0,0878621471672293;0,95019047535254;-0,276537523162143;0,0228549365441583;0,0088502707249355;0,90449094270506;0,0638038500258479;3,97403179751445e-05;2,36986047756504e-05;0,00277166347772113;0,000234761724498774;0,00141221941430058;0,665724331850474;0,000625879949036528
